Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
650	0.0583440	0.2187065	0.1526218	0.4902533	0.3856599	0.1730366	0.0600413	0.4839005	0.9982810	0.0428230	0.4604746	0.3363803	0.0524558	0.8296507	0.2365002	1.0298527	0.8977522	0.3665659	0.1240831	0.6563988	0.1673886	0.1193135	0.1213963	0.4780866	0.6887472	0.3069028	0.4371455	0.5091646	0.9341053	0.6688816	0.5377447	0.1516169	0.6392053	0.6007328	0.7347591	0.1059411	0.9610338	0.4533109	0.1910229	0.9775864	0.0407015	0.1077775	0.6669194	0.2876779	0.6388103	0.5015153	0.4761177	1.0519563	0.4597678	0.1689138	0.5692055	0.1294670	0.9137037	1.0396447	0.4815915	0.5673664	0.1128877	0.7634197	0.5637104	0.6026666	0.3230341	0.6580543	0.3794607	0.1391800	0.1681049	0.5381751	1.0256205	0.9942914	0.8779326	0.0982189	0.6075807	0.2168173	0.2317116	0.2063572	0.4547408	0.5571599	0.4927901	0.1514428	0.7984440	0.6507817	0.3056288	0.9633826	0.4135226	0.4826564	0.3149679	0.3485797	0.2908936	0.3469495	0.7259286	0.4248882	0.6838366	0.2702653	0.1475697	0.5973182	0.7939919	0.4858172	0.6834759	0.0024408	0.3079394	0.7427817
700	0.0822312	0.2426050	0.1064433	0.5348147	0.4219127	0.1210754	0.0215823	0.5691582	0.9403445	0.0515638	0.4417971	0.6025180	0.0346947	0.9568544	0.1670524	0.9501660	0.9538146	0.3791438	0.1082909	0.6429532	0.1077676	0.0944953	0.1047350	0.5890490	0.9694457	0.3386100	0.4532810	0.4502816	0.9534506	0.6019611	0.5954234	0.1609943	0.7307736	0.3853814	0.4872059	0.1749524	0.8809311	0.4778670	0.1594890	0.9018003	0.0539793	0.2111355	0.8606281	0.2925234	0.6314595	0.5829748	0.5243093	1.0157995	0.6191862	0.1833682	0.6179770	0.1609441	0.9489158	1.0251755	0.5111344	0.4947798	0.0728418	0.7314533	0.4970336	0.5139116	0.2928062	0.5423406	0.2363940	0.2076832	0.2002033	0.4999092	0.9953816	0.9181214	0.9669046	0.1085217	0.6022567	0.1534861	0.2805947	0.3949785	0.4421449	0.5109964	0.5141166	0.2483941	0.9117952	0.6336758	0.3292313	0.8537657	0.4995691	0.4962709	0.2854942	0.2779681	0.2568938	0.4562071	0.6629219	0.4659309	0.6360228	0.3283489	0.1876682	0.7616288	0.8471806	0.5589981	0.6023466	0.0067337	0.2154413	0.7696466
750	0.0396227	0.2996055	0.0749302	0.6572400	0.4155276	0.0601789	0.0155278	0.5368968	1.0593488	0.0322319	0.3925027	0.6943694	0.0348036	1.0673142	0.0759418	0.8590880	0.8779759	0.3632192	0.0907447	0.5574400	0.0344437	0.0733841	0.0912265	0.6212396	1.0107779	0.2928589	0.5684435	0.4692248	0.9850853	0.5877431	0.5935254	0.1732041	0.8448641	0.2511627	0.4254631	0.2116554	0.8666111	0.4552013	0.1320798	0.8372667	0.0415044	0.3606411	0.7603979	0.2865090	0.5809839	0.5449570	0.5007326	0.9752162	0.5761113	0.1182703	0.5181656	0.1440061	0.9654591	1.0128982	0.4715328	0.2608071	0.0426106	0.7725523	0.5753128	0.4231995	0.2830465	0.5227386	0.1692288	0.1987271	0.1899783	0.5216353	0.9357921	0.9257257	0.9214753	0.2463549	0.5645087	0.1107130	0.2677892	0.4335663	0.3054357	0.5058877	0.7317617	0.2857080	0.9947277	0.6426515	0.3342764	0.6740483	0.4445244	0.5353052	0.3298387	0.2886074	0.2824190	0.4892146	0.6535911	0.3867348	0.6669936	0.3237767	0.1950604	0.9035053	0.8280036	0.5857879	0.5998370	0.0057589	0.2114717	0.6674051
800	0.0287215	0.4187108	0.0565660	0.6674005	0.2779676	0.0692904	0.0074870	0.4985211	0.9856923	0.0420212	0.4370011	0.6792641	0.0147995	1.0444847	0.0590632	0.7966021	0.9537157	0.2474730	0.0959632	0.4853419	0.0168991	0.0431013	0.1450449	0.5540371	0.9098317	0.3053368	0.6983997	0.4842379	1.0204373	0.6614984	0.5832213	0.2225659	0.9493916	0.1141749	0.3731793	0.1986730	0.9294180	0.4475723	0.1912580	0.7717671	0.0856987	0.4656880	0.9550329	0.2377786	0.5537397	0.5668784	0.4813160	1.0133980	0.6668673	0.1225886	0.5802502	0.0665939	0.8998421	1.0045169	0.3870299	0.1673748	0.0335700	0.7366002	0.5343727	0.3037399	0.3101803	0.4876126	0.0870854	0.1890207	0.1950846	0.5506585	0.9459027	0.9190787	0.9588676	0.3599653	0.6248789	0.1217199	0.2712116	0.4223744	0.3890709	0.5408568	0.7981586	0.3878096	0.8323373	0.7255232	0.3304279	0.5343783	0.3838812	0.5779507	0.3434038	0.3030101	0.3264070	0.5949926	0.6970922	0.3360208	0.7154773	0.3908236	0.2558442	0.9116008	0.7110225	0.6348594	0.5925657	0.0021685	0.2200802	0.6281898
850	0.0239759	0.4550786	0.0603385	0.8386581	0.3228881	0.1209897	0.0176414	0.4799006	0.9934486	0.0460228	0.3891982	0.7572980	0.0106927	1.0169759	0.0486649	0.7596261	1.0167209	0.2355648	0.1260007	0.5477758	0.0071341	0.0560229	0.0970916	0.5270853	1.0226982	0.2649311	0.6886999	0.5852887	1.0591861	0.6381245	0.5156375	0.2416661	0.9107267	0.1211212	0.5806439	0.2144725	0.9920211	0.4686463	0.1593240	0.7730322	0.1586710	0.5365483	0.9670930	0.3488102	0.6324323	0.4142173	0.5314001	1.0747164	0.6008012	0.1591687	0.5026018	0.0606094	0.7583292	1.1328986	0.3981455	0.1014470	0.0441241	0.5876190	0.4264049	0.2430002	0.3069833	0.5262862	0.0536388	0.1741171	0.2075515	0.6173193	0.9702112	0.7511331	0.8869847	0.4906383	0.6535472	0.1329879	0.3041274	0.4578745	0.4966129	0.4954747	0.7838906	0.4075108	0.8114121	0.7643487	0.3718420	0.5654410	0.3125808	0.6185203	0.3168645	0.3614005	0.3776075	0.7367178	0.6525057	0.3613387	0.7505807	0.4171466	0.2847952	0.9688189	0.7481460	0.5704949	0.5982451	0.0066198	0.2019897	0.5531858
900	0.0105254	0.6650565	0.0375185	0.9673909	0.4361413	0.2189101	0.0265204	0.4706136	1.0243926	0.0488881	0.4391987	0.7904337	0.0173804	0.9469990	0.0438525	0.7393770	0.8396110	0.1785703	0.1528173	0.5145074	0.0047118	0.0759001	0.0878458	0.6410080	1.0361976	0.2967586	0.5977186	0.5844335	1.0180062	0.6194465	0.6087260	0.2432796	0.9573108	0.0751761	0.6590612	0.1775312	1.0266514	0.3969880	0.1689826	0.8380816	0.2092301	0.5657572	1.0132435	0.2642278	0.6559578	0.3784998	0.5451833	1.0374994	0.5484778	0.1451059	0.5130549	0.0591459	0.8138390	1.0658599	0.3522564	0.1123042	0.0516893	0.5707352	0.5647687	0.2022119	0.2744796	0.5148676	0.0520406	0.1578070	0.2208107	0.5622936	0.9890227	0.8245695	0.8934406	0.3731531	0.7645829	0.1402929	0.3752313	0.4361922	0.5985087	0.5566763	0.5904229	0.4527520	0.8064221	0.8044348	0.4296213	0.4704138	0.3392853	0.5937741	0.3054721	0.3012573	0.4229009	0.7856488	0.6484770	0.3615640	0.6704751	0.3754969	0.2145350	1.0645836	0.8394028	0.6071449	0.5613706	0.0078688	0.3199621	0.4789416
950	0.0150246	0.7310322	0.0536906	0.8138135	0.3323343	0.2965716	0.0238382	0.4391231	0.9533960	0.0560826	0.3971889	0.7920568	0.0185745	0.9889853	0.0312381	0.7348070	0.9222803	0.2107374	0.1218676	0.4933689	0.0089408	0.0843536	0.0664661	0.5859713	1.0123592	0.2937227	0.7356976	0.5121981	0.9038341	0.6393886	0.6644230	0.2653919	0.9952599	0.0661270	0.6611826	0.1616450	0.9730124	0.4087221	0.1692338	0.8920722	0.2134267	0.5905339	1.0197471	0.2118111	0.6789330	0.5610287	0.6064739	1.0344275	0.6175235	0.1524091	0.5846286	0.0561970	0.8643357	0.9750994	0.4013778	0.1874941	0.0737622	0.4948451	0.4708192	0.2107530	0.3496226	0.4622283	0.0973879	0.1581210	0.2006374	0.5292240	1.0132778	0.8130729	0.9450034	0.4861400	0.7399360	0.1434402	0.4329748	0.4140384	0.6522172	0.4588250	0.5194585	0.4790162	0.7858482	0.8863340	0.5269058	0.4708649	0.3924686	0.5733625	0.3309472	0.3596265	0.4644740	0.7944485	0.6151699	0.3881049	0.6806405	0.3391215	0.3566384	0.9728245	0.8130774	0.6591875	0.5344448	0.0186688	0.4754694	0.3103316
1000	0.0129319	0.6966337	0.0368332	0.8301202	0.3241434	0.4832483	0.0191683	0.4397162	0.9155729	0.0782572	0.3787800	0.8026469	0.0302382	0.9647772	0.0303866	0.5953458	0.9313119	0.1618996	0.1124573	0.5750613	0.0134969	0.0524264	0.0966268	0.5805537	1.0564946	0.2751203	0.7012855	0.5290702	0.8951763	0.6710338	0.6550014	0.2248763	0.9631688	0.0750376	0.6717431	0.1311799	0.9067936	0.4247801	0.1317470	0.9122254	0.2513017	0.6349394	1.0998242	0.2747155	0.6283535	0.5003112	0.6542759	1.0422011	0.6022372	0.1983567	0.5151346	0.0318491	0.8246332	1.0328500	0.4520932	0.1896078	0.0475274	0.4377289	0.4940439	0.2432200	0.3059948	0.4476256	0.1493625	0.1570053	0.2194784	0.5098948	0.9564218	0.8615965	0.8475039	0.5309284	0.6668783	0.1652454	0.2951107	0.3702919	0.6718387	0.5368334	0.5359246	0.4372097	0.7164875	0.9393256	0.5315242	0.4517241	0.4694612	0.6329073	0.3601178	0.2841917	0.5621850	0.7741376	0.6015248	0.3721590	0.7302697	0.3677206	0.2496109	0.9345615	0.8240066	0.5755122	0.6063983	0.0113499	0.5978377	0.3195298

0	0.0054912	0.7447631	0.0642527	0.8210472	0.2921471	0.5880082	0.0225722	0.4838091	0.9656195	0.0443711	0.4306447	0.6975475	0.0147112	0.9749427	0.0282003	0.6737723	0.9913921	0.1651804	0.1197632	0.5242371	0.0067494	0.0365355	0.1255950	0.4302496	1.1112670	0.2854071	0.6175497	0.6031904	0.8850846	0.6937330	0.7099076	0.2045984	0.9118438	0.0563209	0.7272756	0.2074722	0.9455934	0.5184240	0.1652896	0.9267332	0.2747902	0.6682682	1.0442520	0.2641483	0.6140724	0.4728385	0.6302928	1.0226727	0.6634131	0.2133879	0.4887097	0.0381828	0.7228903	0.9853291	0.5485595	0.1062818	0.0613356	0.5268821	0.4588654	0.2251687	0.2840861	0.4368842	0.0884648	0.1875157	0.2120565	0.5545848	0.8928975	0.9052471	0.9261154	0.5926021	0.7848168	0.1676130	0.2934991	0.2870831	0.6595986	0.5726836	0.5456937	0.5306169	0.8687033	0.9647560	0.4905623	0.4923850	0.3680029	0.5405728	0.3727826	0.2236655	0.6425572	0.9691270	0.6764887	0.4389795	0.7060530	0.3463237	0.2803171	0.9766520	0.7972715	0.5442647	0.5465106	0.0032703	0.5090797	0.4472386
50	0.3109091	0.4486368	0.0648730	0.9408309	0.3848299	0.4988948	0.0610866	0.3846116	1.0657468	0.0422000	0.3963295	0.8145717	0.0137825	0.9339357	0.0239266	0.7017601	1.0439920	0.1618129	0.1106809	0.5229829	0.3716909	0.0483247	0.0886536	0.4054810	0.9774286	0.2226005	0.6713495	0.5435530	0.9743453	0.7259940	0.7297338	0.1889372	0.6487691	0.0759513	0.6639338	0.1642148	0.8529994	0.5269155	0.1799738	0.9164203	0.2596370	0.6322934	0.7505766	0.3111454	0.5138316	0.3957233	0.5977442	0.8709474	0.4769898	0.2286053	0.5046446	0.0334769	0.7692254	0.9605395	0.4581949	0.2779069	0.0550319	0.4543704	0.6009161	0.2358490	0.2919034	0.4688627	0.0813547	0.1824698	0.2094640	0.5119580	1.0429856	0.8215030	0.9530423	0.4930497	0.7658191	0.1504220	0.2868663	0.3376090	0.6846407	0.5951521	0.5607192	0.5149727	0.7944799	0.8388639	0.5500151	0.4516881	0.2962248	0.5926865	0.3520933	0.1652018	0.6261427	0.7381812	0.7223292	0.3794667	0.7064671	0.4041146	0.2774470	0.9334709	0.8174475	0.4979762	0.6725269	0.1824155	0.6634750	0.3482336
100	0.5627980	0.3686009	0.0947403	0.8222366	0.4914654	0.4691990	0.0256940	0.1995833	1.0175746	0.0469682	0.3213342	0.7955567	0.0112248	0.8897811	0.0309254	0.7379055	0.9558121	0.1697319	0.1046378	0.4833495	0.6899990	0.0589047	0.0797139	0.5741530	0.8170932	0.4559160	0.6507956	0.5819781	0.9534892	0.6666431	0.6512773	0.1004225	0.3609632	0.0703116	0.8450488	0.1706437	0.8940652	0.4793844	0.2116288	0.9371474	0.2259699	0.4605308	0.6285045	0.2809407	0.4342017	0.3368555	0.6199845	0.7555764	0.5303161	0.2324449	0.5413051	0.0376198	0.8448777	1.0000268	0.3803647	0.3373081	0.0796145	0.5056551	0.6705352	0.3059317	0.3812744	0.5566522	0.1467351	0.1201424	0.2117966	0.5361653	1.0390989	0.9016939	0.9184811	0.6268006	0.6966787	0.1078308	0.3432538	0.3448707	0.8525973	0.8094406	0.5750435	0.5068371	0.8449711	0.7972496	0.5984004	0.4189746	0.3070533	0.5832639	0.3228141	0.2049477	0.7139689	0.4678590	0.6742246	0.4756017	0.7227552	0.3471568	0.3268423	0.9594652	0.7529206	0.4766735	0.5854333	0.3418193	0.8182200	0.3161447
150	0.6734409	0.3314300	0.1187160	0.9663254	0.5189252	0.4184322	0.0249689	0.1117126	0.9720089	0.0679466	0.2971020	0.7177938	0.0068774	0.9197826	0.0342039	0.7671728	0.9396296	0.1762363	0.0714157	0.3454487	0.8815150	0.0524491	0.0831473	0.6303540	0.7637138	0.6761457	0.5826279	0.5751008	0.9669107	0.6816765	0.5959749	0.0474479	0.1582203	0.0745125	0.8992373	0.1732173	0.8650289	0.4179246	0.2202543	0.8646983	0.1517982	0.3239570	0.4877930	0.2837109	0.3288157	0.3049244	0.5723314	0.8900524	0.5044360	0.2130528	0.5518084	0.0680853	1.0215531	1.0877182	0.3862531	0.4201296	0.1295926	0.4611459	0.8171113	0.3245766	0.4183365	0.4742230	0.2114198	0.1278311	0.2053743	0.4770691	1.0091916	0.9201253	0.9281212	0.5459049	0.6323312	0.0791345	0.3593833	0.3167297	0.8605378	1.0226762	0.3721619	0.5203524	0.8555701	0.7384388	0.5866923	0.4230326	0.3112702	0.6650321	0.3060826	0.2161010	0.7018091	0.3793520	0.6067145	0.6323141	0.6778383	0.3492576	0.4020690	1.0426556	0.7641977	0.4623146	0.6728907	0.4536307	0.8789708	0.2692273
200	0.8554085	0.2492347	0.1440805	0.9301458	0.5755037	0.3338156	0.0291686	0.0748287	0.9164508	0.0528672	0.3758489	0.7794920	0.0177184	0.9665340	0.0424231	0.8657259	1.0298397	0.1629525	0.0574127	0.2365048	1.0105382	0.0583550	0.0375734	0.6843372	0.7544806	0.8540205	0.3765301	0.5796303	0.9724617	0.6641137	0.5363652	0.0331312	0.0945920	0.0722705	0.8695150	0.1709686	0.9104938	0.4252393	0.2857768	0.8005195	0.1084032	0.2101095	0.4269642	0.2778405	0.2773434	0.3308713	0.5618330	0.8803694	0.6456802	0.1967898	0.4648051	0.1921178	0.9098596	1.0484019	0.3726892	0.3388754	0.1706665	0.4567869	0.8009953	0.3240105	0.3659605	0.4935338	0.2298079	0.1720717	0.2414781	0.4824324	0.8935311	1.0210908	0.9681350	0.3940027	0.6751410	0.0962665	0.3454619	0.4170362	0.8978968	1.0698854	0.3612321	0.5539369	0.9763248	0.7682395	0.6253965	0.4584288	0.3438300	0.5907433	0.4184144	0.3579885	0.6752678	0.2796437	0.5986479	0.7839120	0.5830392	0.3678517	0.3507344	1.0022653	0.7918631	0.4190369	0.6404585	0.4365265	0.8192275	0.1966327
250	0.8749013	0.2136678	0.1194316	0.7559440	0.6342293	0.2023010	0.0358431	0.0499351	1.0379100	0.0439399	0.3501934	0.8455330	0.0229090	1.0189161	0.0608177	0.8362030	0.9982020	0.1841480	0.0270919	0.2541719	0.8969947	0.0500447	0.0235790	0.6145999	0.8459588	0.8896181	0.2845616	0.5576844	0.9374622	0.6035812	0.5605807	0.0250037	0.0847451	0.1619912	0.7146622	0.1262516	1.0526108	0.4869739	0.2779231	0.8761010	0.0776804	0.1378903	0.4153561	0.2200282	0.2647001	0.3874167	0.5635981	0.8232224	0.6176258	0.2246335	0.4780252	0.3612698	0.9774408	1.0362266	0.3761456	0.4114819	0.2140096	0.4536218	0.8653121	0.1858936	0.4027099	0.4945241	0.3993174	0.1914328	0.2298103	0.3817854	0.9751526	1.1309994	1.0694120	0.4284712	0.6732960	0.0854825	0.3181690	0.5044589	0.9404505	1.0682133	0.4630346	0.5593899	0.9507457	0.7215822	0.5766820	0.4909580	0.3549504	0.6259770	0.2824995	0.4528823	0.6577861	0.1899250	0.8097869	0.8347219	0.5368976	0.3597111	0.3339438	1.1312023	0.9771005	0.3783395	0.6326433	0.4998581	0.8523754	0.2303532
300	0.9131463	0.2034912	0.0942703	0.8288225	0.5504517	0.1400295	0.0337054	0.0401732	1.1202874	0.0429933	0.2866374	0.9190535	0.0237615	1.0149221	0.0410624	0.8267673	0.9002986	0.1473457	0.0248590	0.3047898	0.8515078	0.0507039	0.0224819	0.6127790	0.8489478	0.9087576	0.2770523	0.5232580	0.9726585	0.6284559	0.6578227	0.0141073	0.0776493	0.2725058	0.6791295	0.1584488	0.9782391	0.5037995	0.3308929	0.9276867	0.0606024	0.0872010	0.3853026	0.1623953	0.2074170	0.4045754	0.5248919	0.7972807	0.6218486	0.2077141	0.4716529	0.4292916	0.7649417	0.9507191	0.3150144	0.4334626	0.2097680	0.4342095	0.9457730	0.1359324	0.3740109	0.5229476	0.5502071	0.1474228	0.2657676	0.4356560	0.9761392	1.0865297	1.0343953	0.3381537	0.6850602	0.1045138	0.2052312	0.5917850	0.9200671	1.0798855	0.4431188	0.5257812	0.9406393	0.7398890	0.5772633	0.4407192	0.3283288	0.5140914	0.3658874	0.4731313	0.5668557	0.1089545	0.6269154	0.8201166	0.5387745	0.3579078	0.3356491	1.1543165	0.9107175	0.3909511	0.6166779	0.4706332	0.9422958	0.2676038
350	0.9705628	0.1904745	0.1140811	0.6928203	0.5318611	0.1046644	0.0280623	0.0304162	1.1176942	0.0551553	0.3799059	0.8608561	0.0145679	0.9222633	0.0269118	0.7399879	0.8757473	0.1659090	0.0286203	0.2748255	0.8632258	0.0580869	0.0309430	0.5316631	0.8178364	0.9879849	0.1939434	0.5668297	0.9431488	0.5875683	0.6260776	0.0256664	0.0549832	0.2884366	0.6462322	0.1769574	0.8699784	0.5888585	0.2740162	0.9402312	0.0833008	0.0580023	0.4191805	0.1145005	0.3085011	0.3817049	0.5481148	0.7574520	0.7042007	0.2088296	0.5251881	0.5157742	0.8834222	1.0965552	0.2905562	0.4248107	0.2109369	0.4417147	0.8052259	0.0855457	0.3908192	0.5472301	0.6483953	0.1039435	0.2989584	0.4896650	0.9000990	1.0322354	1.1076517	0.3361613	0.6860033	0.0805195	0.1264139	0.5923733	0.8100628	1.0096788	0.3988285	0.5561082	1.0304787	0.8508971	0.5336604	0.4893918	0.3257208	0.5554607	0.3540256	0.4960968	0.4833998	0.0547970	0.6179631	0.9113677	0.5504095	0.4073284	0.3383478	1.0295545	0.8339124	0.3794280	0.5949054	0.4376058	0.9163140	0.4073242
400	0.9897873	0.1963217	0.1067516	0.8589093	0.5488760	0.1026065	0.0123586	0.0280132	1.0662703	0.0391796	0.3945711	0.7853718	0.0113844	1.0499369	0.0122424	0.8214805	0.8597333	0.1461654	0.0084263	0.2200098	0.8810424	0.0565673	0.0203736	0.5732069	0.8920785	1.0449462	0.1563877	0.5696963	1.0428882	0.6880393	0.7055206	0.0350896	0.0864575	0.3235457	0.7622108	0.1273939	0.8692130	0.4790914	0.2974539	0.9527623	0.0546313	0.0565460	0.3890497	0.1401141	0.3056396	0.3769214	0.4789073	0.7767365	0.7501327	0.1997997	0.5146587	0.5846053	0.9613364	1.0312435	0.3255300	0.5172480	0.2254947	0.4208100	0.7422917	0.0962113	0.3331426	0.5288856	0.6750884	0.1976335	0.3019910	0.4579419	0.9339113	1.1165491	1.0609535	0.3721882	0.6599514	0.0921419	0.0875315	0.5436958	0.7393336	0.9849157	0.4962688	0.5095095	0.9146497	0.8309982	0.4776436	0.5371189	0.2832734	0.6042997	0.3785579	0.4766117	0.4900060	0.0389122	0.6884967	0.9325591	0.6069577	0.4992276	0.3770784	1.0434416	0.8280509	0.3888138	0.5523094	0.4517649	0.9356780	0.4156299
450	0.9325672	0.2110042	0.1142936	0.8734391	0.5871430	0.1217665	0.0170086	0.0266946	1.0489221	0.0513338	0.4067748	0.8474422	0.0143675	0.9563799	0.0123922	0.8126610	0.9768619	0.1309027	0.0024814	0.2006903	0.8471871	0.0701568	0.0520765	0.5359677	0.8343019	1.0179041	0.1363440	0.5528852	0.9989597	0.7671568	0.6069717	0.0395771	0.0662750	0.3652663	0.7778723	0.1358907	0.9367657	0.4455718	0.2819427	1.0393191	0.0436087	0.0628679	0.4461196	0.2030584	0.3044880	0.3792261	0.4580084	0.8542907	0.6558516	0.2100864	0.5214850	0.6824419	0.9912638	1.0343429	0.3501906	0.4846130	0.2484236	0.4434223	0.7740124	0.0619899	0.4057130	0.5132266	0.6788693	0.1586829	0.3680431	0.5333963	0.8732864	1.1350580	0.9470432	0.3022894	0.6794152	0.1003503	0.1329526	0.5397930	0.7839316	0.9803067	0.5265100	0.4675817	0.8767447	0.7451503	0.5427267	0.4784430	0.4141385	0.5718694	0.4529728	0.4901653	0.4187734	0.0172600	0.6632327	0.8974364	0.5757673	0.4782323	0.3384280	1.0494504	0.8723661	0.4123875	0.5321141	0.5507835	0.9407317	0.4572202
500	0.9843312	0.2212189	0.1154528	0.8691260	0.6310868	0.0903011	0.0273563	0.0246537	0.8917525	0.0620775	0.3414136	0.8095525	0.0096789	0.9808023	0.0144005	0.7335037	1.0199301	0.1144890	0.0038658	0.2026067	0.8673157	0.0851766	0.0564632	0.5372938	0.8409227	0.9966079	0.2004346	0.5602806	1.0689868	0.6711307	0.5472051	0.0584101	0.0581899	0.3901593	0.8319534	0.1827216	0.9569789	0.5012763	0.2987314	0.9091159	0.0341969	0.0462680	0.4055417	0.1368841	0.2461700	0.3503506	0.4270649	1.0420467	0.5883800	0.1897544	0.5782886	0.7260456	1.0220323	1.0186070	0.2964362	0.5169716	0.2431723	0.3892822	0.7696544	0.0590149	0.3881292	0.4710404	0.5806983	0.2455927	0.3799584	0.5149296	0.8828782	1.0472689	1.0963179	0.3053626	0.7109922	0.0738275	0.2797765	0.5396698	0.7672798	0.9778928	0.4716220	0.5090153	0.9454424	0.7194572	0.6943597	0.5046295	0.3292270	0.5471585	0.4662370	0.4242055	0.4088665	0.0158091	0.6555077	0.9300733	0.5081339	0.4332017	0.3972020	1.0682022	0.9980231	0.4165702	0.5429447	0.5038919	0.8985624	0.3983235
550	0.6780255	0.3191093	0.0815541	0.9279466	0.4537825	0.0857059	0.0320740	0.1350310	0.9547794	0.0704863	0.3686947	0.8112093	0.0201030	1.0038510	0.0135163	0.7402212	1.0661665	0.1564198	0.0204756	0.2627338	0.5050414	0.0968780	0.0682564	0.6942699	0.8704991	0.9770755	0.2074838	0.4975357	1.0450060	0.6450472	0.5878997	0.1866998	0.3484464	0.4725454	0.8586786	0.1506428	0.9605309	0.5086415	0.3074225	0.9590558	0.0265529	0.0423124	0.5615094	0.1383899	0.3634244	0.3692203	0.4686754	0.9995533	0.7636977	0.1884812	0.5598353	0.7133124	0.9480449	0.9622446	0.2574882	0.2756516	0.1952925	0.3676742	0.7501963	0.0371881	0.4149108	0.4008640	0.6186601	0.2161520	0.2359691	0.5768383	0.9793285	1.0629232	0.9447717	0.2445921	0.6899746	0.0733130	0.3729537	0.5749943	0.8835308	0.7959798	0.3771530	0.5787854	1.0423090	0.7420213	0.6460487	0.4941018	0.3351289	0.6138856	0.3917247	0.4749025	0.3777175	0.0680351	0.5871426	0.8883763	0.6337924	0.4146391	0.3334337	0.9851660	0.8789460	0.4840515	0.6179623	0.3388251	0.6555624	0.3737533
600	0.2629909	0.5280789	0.0678433	0.9099274	0.3678074	0.0649881	0.0347928	0.3740814	1.0353730	0.0515107	0.3998854	0.8066906	0.0125390	0.9224187	0.0230026	0.6654702	0.9794468	0.2382696	0.0335508	0.3651149	0.1472802	0.0835964	0.0705757	0.5904178	0.8789034	0.9677676	0.3624825	0.5990963	1.0291708	0.6800040	0.6261770	0.1942957	0.7225585	0.4683210	0.7527524	0.1001006	0.9038628	0.4870684	0.2548106	0.9066465	0.0314851	0.1227010	0.8570925	0.1958644	0.4366951	0.4331051	0.4335156	1.0622222	0.7269676	0.1750218	0.5637531	0.5909150	0.8916327	1.0017775	0.2707307	0.2355529	0.1785374	0.3735278	0.6620399	0.0423853	0.4539920	0.3817407	0.4462057	0.2562352	0.2533648	0.6259024	0.8574185	0.9828241	1.0050409	0.1947568	0.7450683	0.0644166	0.5667222	0.5245893	0.9292022	0.6719608	0.4294221	0.5439685	0.9664226	0.8214728	0.5841224	0.4779072	0.3580069	0.6332084	0.3548224	0.5373813	0.3610824	0.2026918	0.5902012	0.7757586	0.5766413	0.3613294	0.2948975	0.9887130	0.9438230	0.4776977	0.5867430	0.1549009	0.3522319	0.3369400
650	0.1076477	0.6611836	0.0222263	0.8820614	0.3235697	0.1009038	0.0223351	0.4182066	0.9119609	0.0581961	0.3746270	0.7531951	0.0138775	0.9999267	0.0497078	0.8410030	0.9458534	0.1718069	0.0934565	0.5155077	0.0789188	0.1221279	0.0743767	0.6351990	0.9716859	0.8367724	0.4963029	0.5491513	1.0262852	0.7113729	0.5446514	0.2203407	0.9397174	0.3193702	0.8556132	0.1780347	0.9067245	0.4947136	0.2473742	0.8911812	0.0486473	0.2986967	1.0027820	0.2652946	0.6407270	0.4360736	0.4182345	1.0157907	0.7222023	0.1373692	0.4702289	0.4009079	0.8344938	1.0757981	0.3543868	0.2482531	0.1223224	0.4494172	0.6556587	0.0808528	0.4413290	0.3139450	0.3637451	0.2258129	0.2217267	0.4877171	0.9529893	0.9614111	1.0640875	0.3458065	0.6974088	0.0964311	0.6700204	0.4888216	0.8357583	0.5286555	0.4572847	0.5148540	1.0375622	0.8149115	0.6280078	0.4788994	0.4236100	0.6315861	0.3109727	0.4424018	0.2985797	0.3722639	0.5863594	0.7177657	0.5926031	0.2764842	0.3095620	0.9390896	0.8590649	0.5119077	0.6694910	0.0875809	0.2278178	0.2689783
