"Time"	YDR216W	YKL015W	YGL181W	YGL254W	YMR019W	YJR147W	YOL089C	YCR096C	YCR097W	YCL066W	YLR366W	YER171W	YHL032C	YDR223W	YMR017W	YDL159WA	YPL092W	YOL154W	YBR226C	YAR050W	YJL193W	YCL039W	YHL035C	YDR084C	YDL117W	YDL050C	YNL268W	YKL178C	YKL005C	YDR292C	YNL014W	YFR007W	STA3	YKL197C	YOR056C	YFR042W	YJL195C	YLR126C	YKL176C	YBR292C	YLL056C	YBR227C	YMR118C	STA1	YAL067C	YKL175W	YOR263C	YDL119C	YDR057W	YCR039C	YJR140C	YPL215W	YCR108C	YMR303C	YJR141W	YDL073W	YOR057W	YLR212C	YNL050C	YOL086C	YHR155W	YNL270C	YPL243W	YBL064C	YGR257C	YBR228W	YDL206W	YFR041C	YDR071C	YHR028C	YDR099W	YDR210WD	YJR013W	YEL020C	YPR118W	YNL114C	YLR311C	YGR107W	YAL022C	YOL155C	YDR282C	YDL024C	YLL059C	YMR238W	YMR041C	STA2	YBL063W	YAL065C	YLR312WA	YPL147W	YLL055W	YLR365W	YBR257W	YBR256C	YKL219W	YLR143W	YOR368W	YGR027WA	YOL164WA	YLR410WB
5	0.9012877	0.3813906	0.3495028	0.4890556	0.9707183	0.9808953	1.0000000	0.7323844	0.2557068	0.6144444	0.9982034	0.5645244	0.1176752	0.0765879	0.3521527	0.1493028	0.8180139	0.5363826	0.2318681	0.5009669	0.9718261	0.8632098	0.9067642	0.8188312	0.9630281	0.8059369	0.9912007	0.8056668	0.6927224	0.9952144	0.3836768	0.5388660	0.3492228	0.3742814	0.9710794	0.8505160	0.6101702	0.1654890	0.7973572	0.0301515	0.1161593	0.0396816	0.1944546	0.8886401	0.8687513	0.0749842	0.7934984	0.0401322	0.0509227	0.2283676	0.5214075	0.9894950	0.9242074	0.7378036	0.0731658	0.5890506	0.0571753	0.5898151	0.9967322	0.9620099	0.1587473	0.4540075	0.9600186	0.0561633	0.9715803	0.0924476	0.4357085	0.3251446	0.2199881	0.5026793	0.0441071	0.1151776	0.2356735	0.9090644	0.0131411	0.2568040	0.6863818	0.5650428	0.6334512	0.9955758	0.3677884	0.1054317	0.9929393	0.4127830	0.0900285	0.8328260	0.0144234	0.4921066	0.9307009	0.7710024	0.0265254	0.9996974	0.3261345	0.3957723	0.1379927	0.8511130	0.3770114	0.8103145	0.6365472	0.8436466

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.3087753	0.4645294	0.9707221	1.0000000	1.0000000	0.7323843	0.2487484	0.6145035	0.9982301	0.5645709	0.1155210	0.0766453	0.3521447	0.1491681	0.8187241	0.5530535	0.2424296	0.4806119	0.9718108	0.8631686	0.9106570	0.8191775	0.9613496	0.8315475	0.9913789	0.7923131	0.6928041	0.9952165	0.3932014	0.5388831	0.3435869	0.3799658	0.9717140	0.8505133	0.6101599	0.1654912	0.7827473	0.0315808	0.1161597	0.0443860	0.1914741	0.9003484	0.9281910	0.0749982	0.7935143	0.0401289	0.0534259	0.2283659	0.5213360	0.9897244	0.9242068	0.7469465	0.0742357	0.5892527	0.0571765	0.5877195	0.9965726	0.9620488	0.1586914	0.4471397	0.9602402	0.0600179	0.9715838	0.0974978	0.4063000	0.3211492	0.2198489	0.5060738	0.0428307	0.1149809	0.2454593	0.9106051	0.0128699	0.2587392	0.6863803	0.6089141	0.6186564	0.9955759	0.3967183	0.1054370	0.9923818	0.4127116	0.1132171	0.8329725	0.0144220	0.4921771	0.9307027	0.7711254	0.0285602	0.9996988	0.3256964	0.3956459	0.1379617	0.8504321	0.3317290	0.8127033	0.6371181	0.8417568
2	1.0000000	0.3811597	0.3273592	0.4645258	0.9707220	1.0000000	1.0000000	0.7323843	0.2420263	0.6144832	0.9982537	0.5645709	0.1134785	0.0766486	0.3521448	0.1491681	0.8187065	0.5495690	0.2424283	0.4806130	0.9718147	0.8629058	0.8940065	0.8191775	0.9616991	0.8315588	0.9915530	0.7839692	0.6930320	0.9952165	0.3932012	0.5388833	0.3382089	0.3799651	0.9723671	0.8505140	0.6101626	0.1654906	0.7827467	0.0315807	0.1161596	0.0443860	0.1885783	0.9003474	0.9253753	0.0749946	0.7935143	0.0401288	0.0522221	0.2283666	0.5213358	0.9899475	0.9242070	0.7552762	0.0733445	0.5892529	0.0571757	0.5853840	0.9965726	0.9620489	0.1586912	0.4404980	0.9604838	0.0578094	0.9715829	0.0974978	0.4061284	0.3172439	0.2198471	0.4950269	0.0415970	0.1149809	0.2408784	0.9121225	0.0126045	0.2587380	0.6863808	0.6089153	0.6046109	0.9955758	0.3967248	0.1054356	0.9923818	0.4127608	0.1356350	0.8329371	0.0144224	0.4921862	0.9307022	0.7711254	0.0285602	0.9996988	0.3256964	0.3956456	0.1379596	0.8497823	0.3373060	0.7991057	0.6371181	0.8399377
3	1.0000000	0.3811597	0.3452939	0.4645224	0.9707220	1.0000000	1.0000000	0.7323844	0.2355323	0.6144548	0.9982768	0.5645709	0.1114973	0.0766435	0.3521450	0.1491681	0.8186891	0.5461609	0.2424271	0.4806141	0.9718186	0.8626468	0.8777207	0.8191775	0.9620416	0.8315698	0.9917236	0.7758581	0.6932790	0.9952165	0.3932010	0.5388835	0.3329584	0.3799643	0.9729924	0.8505147	0.6101652	0.1654900	0.7827462	0.0315805	0.1161595	0.0443860	0.1857649	0.9003485	0.9226303	0.0749911	0.7935144	0.0401286	0.0510509	0.2283677	0.5213357	0.9901645	0.9242071	0.7631752	0.0724716	0.5892530	0.0571749	0.5830829	0.9965726	0.9620490	0.1586910	0.4340668	0.9607234	0.0556822	0.9715820	0.0974978	0.4059593	0.3134295	0.2198454	0.4842347	0.0404046	0.1149809	0.2364085	0.9136110	0.0123449	0.2587369	0.6863813	0.6089164	0.5910067	0.9955758	0.3967637	0.1054343	0.9923818	0.4128092	0.1573101	0.8329052	0.0144227	0.4921826	0.9307017	0.7711254	0.0285602	0.9996988	0.3256964	0.3956453	0.1379622	0.8491458	0.3426837	0.7858904	0.6371181	0.8381776
4	1.0000000	0.3811597	0.3433447	0.4645189	0.9707219	1.0000000	1.0000000	0.7323844	0.2362171	0.6144154	0.9982753	0.5645709	0.1116808	0.0766272	0.3521452	0.1491681	0.8186720	0.5463931	0.2424259	0.4806152	0.9718223	0.8625982	0.8788166	0.8191774	0.9620211	0.8315807	0.9917127	0.7765866	0.6933104	0.9952165	0.3932009	0.5388838	0.3333707	0.3799636	0.9729091	0.8505154	0.6101677	0.1654894	0.7827457	0.0315804	0.1161594	0.0443860	0.1860119	0.9003526	0.9228490	0.0749876	0.7935145	0.0401285	0.0511483	0.2283693	0.5213355	0.9901459	0.9242073	0.7618819	0.0725261	0.5892531	0.0571741	0.5832051	0.9965726	0.9620491	0.1586909	0.4347009	0.9607169	0.0559261	0.9715811	0.0974978	0.4057928	0.3137016	0.2198436	0.4849993	0.0405287	0.1149809	0.2367418	0.9135254	0.0123620	0.2587358	0.6863818	0.6089176	0.5923195	0.9955758	0.3968457	0.1054330	0.9923819	0.4128568	0.1550803	0.8328779	0.0144231	0.4921621	0.9307013	0.7711254	0.0285602	0.9996988	0.3256964	0.3956450	0.1379709	0.8491890	0.3420854	0.7870305	0.6371181	0.8383571
5	1.0000000	0.3811597	0.3414636	0.4645156	0.9707219	1.0000000	1.0000000	0.7323844	0.2368786	0.6143650	0.9982737	0.5645709	0.1118588	0.0765999	0.3521454	0.1491681	0.8186552	0.5466201	0.2424247	0.4806162	0.9718261	0.8625501	0.8798885	0.8191774	0.9620010	0.8315915	0.9917021	0.7773125	0.6933753	0.9952165	0.3932007	0.5388840	0.3337757	0.3799629	0.9728294	0.8505160	0.6101702	0.1654888	0.7827452	0.0315802	0.1161593	0.0443860	0.1862519	0.9003596	0.9230256	0.0749841	0.7935146	0.0401283	0.0512430	0.2283714	0.5213354	0.9901278	0.9242074	0.7606555	0.0725795	0.5892532	0.0571733	0.5833255	0.9965726	0.9620492	0.1586907	0.4353148	0.9607105	0.0561611	0.9715803	0.0974977	0.4056287	0.3139673	0.2198419	0.4857462	0.0406485	0.1149808	0.2370671	0.9134415	0.0123787	0.2587346	0.6863823	0.6089187	0.5935909	0.9955757	0.3969695	0.1054317	0.9923819	0.4129036	0.1529245	0.8328549	0.0144234	0.4921248	0.9307008	0.7711254	0.0285602	0.9996988	0.3256964	0.3956447	0.1379859	0.8492314	0.3415084	0.7881214	0.6371181	0.8385308

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3775796	0.3052168	0.4695070	0.9715824	1.0000000	1.0000000	0.7378317	0.2528840	0.6145040	0.9982267	0.5645709	0.1176264	0.0754794	0.3521447	0.1491681	0.8187243	0.5566194	0.2410695	0.4769052	0.9711154	0.8634927	0.9276824	0.8043504	0.9613688	0.8224534	0.9912010	0.8009164	0.6925577	0.9952165	0.3932014	0.5441419	0.3491216	0.3799658	0.9710319	0.8523425	0.6101600	0.1933242	0.7827471	0.0315808	0.1161597	0.0426825	0.1944546	0.9003483	0.9311010	0.0749981	0.7935143	0.0401289	0.0546629	0.2323170	0.5213360	0.9894949	0.9254974	0.7381625	0.0751453	0.5892527	0.0571765	0.5901092	0.9965726	0.9622009	0.1554493	0.4459625	0.9599980	0.0600183	0.9715838	0.0963440	0.4063014	0.3251469	0.2198489	0.5173816	0.0441071	0.1149809	0.2501541	0.9097220	0.0128610	0.2718952	0.6863813	0.6089145	0.6331465	0.9957186	0.4019074	0.1054369	0.9923818	0.4127109	0.0900302	0.8329723	0.0142875	0.4921773	0.9319577	0.7711254	0.0285602	0.9996988	0.3221723	0.3903857	0.1379616	0.8510993	0.3259452	0.8258040	0.6427412	0.8436400
2	1.0000000	0.3740893	0.3203659	0.4743562	0.9724158	1.0000000	1.0000000	0.7431500	0.2501570	0.6144866	0.9982470	0.5645709	0.1176264	0.0743459	0.3521455	0.1491681	0.8187082	0.5566243	0.2397308	0.4732743	0.9704360	0.8635509	0.9276855	0.7898396	0.9617371	0.8135137	0.9912007	0.8009449	0.6925425	0.9952165	0.3932012	0.5493004	0.3491478	0.3799651	0.9710319	0.8541327	0.6101633	0.2201819	0.7827452	0.0315806	0.1161594	0.0410470	0.1944546	0.9003465	0.9310998	0.0749938	0.7935143	0.0401288	0.0546629	0.2361259	0.5213358	0.9894949	0.9267607	0.7381625	0.0751451	0.5892529	0.0571757	0.5901305	0.9965726	0.9623498	0.1522751	0.4381826	0.9600033	0.0578101	0.9715822	0.0952212	0.4061393	0.3251460	0.2198471	0.5173815	0.0441071	0.1149809	0.2501541	0.9103731	0.0125869	0.2845690	0.6863886	0.6089180	0.6331374	0.9958549	0.4069190	0.1054350	0.9923818	0.4127558	0.0900282	0.8329359	0.0141570	0.4921878	0.9331743	0.7711254	0.0285602	0.9996988	0.3187805	0.3852257	0.1379591	0.8511044	0.3259452	0.8249306	0.6477098	0.8436475
3	1.0000000	0.3706865	0.3349845	0.4790815	0.9732230	1.0000000	1.0000000	0.7483421	0.2475225	0.6144661	0.9982668	0.5645709	0.1176264	0.0732355	0.3521472	0.1491681	0.8186949	0.5566323	0.2384145	0.4697167	0.9697685	0.8636120	0.9276904	0.7756385	0.9620980	0.8047150	0.9912001	0.8009797	0.6925481	0.9952165	0.3932010	0.5543601	0.3491743	0.3799643	0.9710319	0.8558839	0.6101674	0.2460989	0.7827410	0.0315804	0.1161590	0.0394768	0.1944546	0.9003456	0.9310786	0.0749883	0.7935144	0.0401286	0.0546629	0.2398033	0.5213357	0.9894951	0.9279970	0.7381625	0.0751448	0.5892530	0.0571749	0.5901557	0.9965726	0.9624953	0.1491673	0.4306532	0.9600087	0.0556833	0.9715797	0.0941287	0.4059953	0.3251446	0.2198454	0.5173815	0.0441071	0.1149809	0.2501541	0.9110119	0.0123187	0.2967774	0.6864066	0.6089253	0.6331317	0.9959850	0.4117815	0.1054322	0.9923819	0.4127927	0.0900238	0.8329011	0.0140303	0.4921879	0.9343536	0.7711254	0.0285601	0.9996988	0.3155163	0.3801641	0.1379602	0.8511121	0.3259452	0.8240724	0.6520999	0.8436639
4	1.0000000	0.3709492	0.3333853	0.4786992	0.9731441	1.0000000	1.0000000	0.7479637	0.2478003	0.6144413	0.9982655	0.5645709	0.1176264	0.0732997	0.3521502	0.1491681	0.8186852	0.5566448	0.2384804	0.4699386	0.9698082	0.8635604	0.9276979	0.7765677	0.9620764	0.8051546	0.9911992	0.8010232	0.6925816	0.9952165	0.3932009	0.5540640	0.3492015	0.3799636	0.9710319	0.8557684	0.6101729	0.2432651	0.7827338	0.0315801	0.1161584	0.0396729	0.1944546	0.9003459	0.9310302	0.0749813	0.7935145	0.0401285	0.0546629	0.2394140	0.5213355	0.9894953	0.9279162	0.7381625	0.0751446	0.5892531	0.0571741	0.5901864	0.9965726	0.9624855	0.1493668	0.4314183	0.9600141	0.0559272	0.9715757	0.0942192	0.4058752	0.3251425	0.2198436	0.5173815	0.0441071	0.1149809	0.2501541	0.9109763	0.0123364	0.2953691	0.6864389	0.6089379	0.6331304	0.9959657	0.4113261	0.1054281	0.9923820	0.4128193	0.0900161	0.8328684	0.0140428	0.4921741	0.9342382	0.7711254	0.0285601	0.9996988	0.3158988	0.3804594	0.1379665	0.8511233	0.3259452	0.8241258	0.6503559	0.8436925
5	1.0000000	0.3712052	0.3318372	0.4783171	0.9730674	1.0000000	1.0000000	0.7475942	0.2480687	0.6144122	0.9982642	0.5645709	0.1176264	0.0733532	0.3521543	0.1491681	0.8186792	0.5566616	0.2385452	0.4701573	0.9698474	0.8635152	0.9277080	0.7774770	0.9620552	0.8055906	0.9911978	0.8010752	0.6926423	0.9952165	0.3932007	0.5537736	0.3492291	0.3799629	0.9710319	0.8556557	0.6101796	0.2405257	0.7827235	0.0315797	0.1161574	0.0398611	0.1944546	0.9003474	0.9309552	0.0749727	0.7935146	0.0401283	0.0546629	0.2390585	0.5213354	0.9894957	0.9278372	0.7381625	0.0751444	0.5892532	0.0571733	0.5902225	0.9965726	0.9624759	0.1495621	0.4321699	0.9600195	0.0561621	0.9715704	0.0943074	0.4057787	0.3251398	0.2198419	0.5173814	0.0441071	0.1149808	0.2501540	0.9109414	0.0123536	0.2940020	0.6864845	0.6089556	0.6331334	0.9959469	0.4109227	0.1054228	0.9923822	0.4128355	0.0900052	0.8328378	0.0140560	0.4921466	0.9341239	0.7711254	0.0285599	0.9996988	0.3162670	0.3807490	0.1379778	0.8511378	0.3259452	0.8241643	0.6488148	0.8437329

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9708521	0.3771291	0.2895176	0.4645288	0.9715486	0.9738135	1.0000000	0.7357579	0.2491385	0.6190320	0.9982059	0.5645693	0.1176268	0.0766461	0.3521450	0.1473036	0.8187241	0.5566194	0.2418960	0.4790233	0.9718108	0.8646772	0.9151436	0.8191750	0.9609928	0.8315478	0.9912010	0.8009164	0.6925559	0.9952164	0.3890522	0.5388825	0.3491214	0.3749988	0.9710314	0.8505134	0.6101600	0.1654909	0.7827471	0.0315808	0.1161597	0.0426183	0.1891105	0.9003484	0.9311027	0.0749981	0.7935137	0.0401290	0.0532484	0.2283666	0.5153795	0.9894949	0.9242068	0.7407691	0.0745129	0.5892512	0.0571766	0.5901093	0.9966775	0.9620485	0.1586918	0.4519437	0.9599980	0.0600180	0.9717449	0.0950023	0.4177926	0.3251469	0.2198500	0.5173803	0.0441071	0.1149825	0.2501541	0.9090595	0.0131410	0.2853372	0.6863814	0.6038915	0.6331484	0.9955758	0.3967163	0.1225031	0.9924768	0.4102999	0.0900302	0.8329728	0.0144221	0.4921782	0.9307025	0.7720579	0.0285602	0.9997048	0.3256997	0.3884469	0.1503811	0.8510993	0.3256445	0.8267053	0.6685775	0.8436401
2	0.9429540	0.3732064	0.2895147	0.4645208	0.9723491	0.9483350	1.0000000	0.7390515	0.2427933	0.6234663	0.9982059	0.5645581	0.1176292	0.0766544	0.3521476	0.1454933	0.8187065	0.5566245	0.2413722	0.4774598	0.9718148	0.8658993	0.9028820	0.8191579	0.9609888	0.8315606	0.9912007	0.8009444	0.6925283	0.9952159	0.3849890	0.5388789	0.3491466	0.3701214	0.9710277	0.8505142	0.6101632	0.1654879	0.7827450	0.0315806	0.1161594	0.0409211	0.1839182	0.9003475	0.9311137	0.0749937	0.7935099	0.0401290	0.0518721	0.2283723	0.5095450	0.9894949	0.9242070	0.7432282	0.0738952	0.5892413	0.0571758	0.5901309	0.9967782	0.9620467	0.1586944	0.4499576	0.9600033	0.0578097	0.9719017	0.0925741	0.4288936	0.3251460	0.2198554	0.5173720	0.0441071	0.1149935	0.2501541	0.9090608	0.0131409	0.3109652	0.6863895	0.5990183	0.6331522	0.9955756	0.3967089	0.1392116	0.9925692	0.4079929	0.0900280	0.8329394	0.0144230	0.4921948	0.9307008	0.7729626	0.0285602	0.9997104	0.3257217	0.3813855	0.1625157	0.8511047	0.3253741	0.8267124	0.6963679	0.8436482
3	0.9162520	0.3693954	0.2895081	0.4645056	0.9731243	0.9235453	1.0000000	0.7422671	0.2366634	0.6278228	0.9982056	0.5645284	0.1176356	0.0766626	0.3521542	0.1437405	0.8186891	0.5566333	0.2408615	0.4759122	0.9718188	0.8671022	0.8908898	0.8191126	0.9609777	0.8315759	0.9912001	0.8009780	0.6925012	0.9952146	0.3810117	0.5388689	0.3491705	0.3653368	0.9710179	0.8505153	0.6101673	0.1654811	0.7827403	0.0315804	0.1161590	0.0392917	0.1788736	0.9003490	0.9311244	0.0749880	0.7934997	0.0401293	0.0505331	0.2283867	0.5038327	0.9894951	0.9242071	0.7455356	0.0732941	0.5892148	0.0571753	0.5901569	0.9968749	0.9620416	0.1587017	0.4480425	0.9600087	0.0556827	0.9720549	0.0902116	0.4397813	0.3251446	0.2198727	0.5173498	0.0441071	0.1150225	0.2501541	0.9090622	0.0131408	0.3356597	0.6864098	0.5942907	0.6331802	0.9955750	0.3967116	0.1555715	0.9926591	0.4057393	0.0900231	0.8329129	0.0144247	0.4922112	0.9306972	0.7738360	0.0285601	0.9997157	0.3257795	0.3744597	0.1743764	0.8511129	0.3251519	0.8267194	0.7209101	0.8436665
4	0.9198429	0.3697472	0.2894964	0.4644806	0.9730441	0.9256124	1.0000000	0.7420327	0.2373098	0.6275578	0.9982049	0.5644737	0.1176474	0.0766707	0.3521662	0.1439168	0.8186720	0.5566469	0.2408992	0.4759533	0.9718229	0.8669836	0.8917038	0.8190294	0.9609570	0.8315945	0.9911990	0.8010194	0.6924745	0.9952120	0.3812806	0.5388502	0.3491927	0.3656845	0.9710001	0.8505167	0.6101727	0.1654691	0.7827323	0.0315801	0.1161584	0.0394958	0.1793165	0.9003537	0.9311349	0.0749805	0.7934807	0.0401301	0.0506483	0.2284127	0.5042022	0.9894953	0.9242073	0.7450642	0.0733472	0.5891661	0.0571750	0.5901891	0.9968629	0.9620323	0.1587151	0.4482589	0.9600140	0.0559266	0.9720420	0.0904274	0.4389648	0.3251426	0.2199061	0.5173089	0.0441071	0.1150761	0.2501541	0.9090638	0.0131408	0.3328326	0.6864460	0.5947319	0.6332405	0.9955738	0.3967276	0.1545210	0.9926517	0.4059497	0.0900145	0.8328954	0.0144276	0.4922274	0.9306910	0.7737376	0.0285601	0.9997143	0.3258851	0.3748950	0.1735496	0.8511250	0.3252949	0.8267263	0.7110039	0.8436984
5	0.9232798	0.3701159	0.2894798	0.4644460	0.9729641	0.9276236	1.0000000	0.7418039	0.2379342	0.6272863	0.9982040	0.5643945	0.1176643	0.0766787	0.3521835	0.1441036	0.8186552	0.5566654	0.2409421	0.4759690	0.9718271	0.8668666	0.8925030	0.8189091	0.9609268	0.8316166	0.9911975	0.8010684	0.6924482	0.9952084	0.3815544	0.5388228	0.3492132	0.3660694	0.9709747	0.8505184	0.6101792	0.1654521	0.7827209	0.0315798	0.1161575	0.0396920	0.1797469	0.9003615	0.9311453	0.0749713	0.7934530	0.0401313	0.0507623	0.2284500	0.5045722	0.9894956	0.9242074	0.7445761	0.0734063	0.5890959	0.0571749	0.5902274	0.9968514	0.9620188	0.1587346	0.4484804	0.9600195	0.0561615	0.9720278	0.0906465	0.4381633	0.3251400	0.2199552	0.5172494	0.0441071	0.1151538	0.2501540	0.9090654	0.0131409	0.3300971	0.6864971	0.5951664	0.6333320	0.9955722	0.3967568	0.1534909	0.9926446	0.4061556	0.0900023	0.8328868	0.0144316	0.4922433	0.9306822	0.7736279	0.0285599	0.9997129	0.3260362	0.3753362	0.1727414	0.8511409	0.3254869	0.8267330	0.7021821	0.8437434

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9913371	0.3771462	0.2895176	0.4645288	0.9707220	1.0000000	1.0000000	0.7368532	0.2557068	0.6145043	0.9982060	0.5645709	0.1145970	0.0766461	0.3521448	0.1469248	0.8200289	0.5566194	0.2424297	0.4806115	0.9719937	0.8633750	0.9276824	0.8191768	0.9611435	0.8315478	0.9912010	0.7931064	0.6959882	0.9952165	0.3905329	0.5449585	0.3419707	0.3799666	0.9710318	0.8531489	0.6101599	0.1654909	0.7888788	0.0309496	0.1161597	0.0443860	0.1896823	0.9003482	0.9050978	0.0749981	0.7935143	0.0393072	0.0546629	0.2437243	0.5213361	0.9895216	0.9242068	0.7381617	0.0751454	0.5943644	0.0571765	0.5861304	0.9966740	0.9620487	0.1586915	0.4540017	0.9599980	0.0623107	0.9715837	0.0967072	0.4063000	0.3251469	0.2198492	0.5173816	0.0441071	0.1149813	0.2481705	0.9099993	0.0128683	0.2587385	0.6863814	0.6045272	0.6304728	0.9955758	0.3970838	0.1054369	0.9923818	0.4127116	0.1038696	0.8329722	0.0144221	0.4921782	0.9327818	0.7711251	0.0285602	0.9996987	0.3256974	0.3956462	0.1509586	0.8510993	0.3259452	0.8267053	0.6371167	0.8436401
2	0.9830456	0.3732353	0.2895147	0.4645208	0.9707219	1.0000000	1.0000000	0.7412161	0.2557068	0.6144889	0.9982060	0.5645709	0.1116585	0.0766544	0.3521456	0.1447420	0.8212864	0.5566245	0.2424292	0.4806097	0.9721774	0.8633153	0.9276856	0.8191717	0.9612900	0.8315606	0.9912007	0.7855303	0.6993188	0.9952165	0.3879184	0.5509179	0.3350143	0.3799716	0.9710307	0.8557278	0.6101626	0.1654879	0.7948163	0.0303330	0.1161596	0.0443861	0.1850457	0.9003459	0.8799684	0.0749937	0.7935143	0.0385027	0.0546629	0.2585074	0.5213370	0.9895476	0.9242070	0.7381563	0.0751461	0.5993693	0.0571757	0.5822315	0.9967714	0.9620482	0.1586922	0.4540085	0.9600033	0.0623107	0.9715821	0.0959389	0.4061284	0.3251463	0.2198496	0.5173815	0.0441071	0.1149841	0.2462349	0.9109223	0.0126015	0.2587325	0.6863895	0.6002712	0.6278761	0.9955756	0.3974261	0.1054349	0.9923818	0.4127608	0.1172488	0.8329350	0.0144230	0.4921948	0.9347980	0.7711233	0.0285602	0.9996987	0.3257039	0.3956477	0.1636578	0.8511047	0.3259451	0.8267124	0.6371076	0.8436482
